Trade Id,Exchange,Exchange Trade ID,Client Account ID,Product Code,Date,Opening/Closing,Buy/Sell,Qty,Trade Price,Premium(paid or held),Contract ID,Contract Size,Contract Value,Premium Value,Premium Deadline,Product Type,Option Type,Broker Account,Strike Price,Currency,Last Action
20220330000001AI,EEX,20220330000001AI,BH0004,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20231000,2209.0,804738.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AH,EEX,20220330000001AH,BH0003,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20231000,2209.0,804738.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AC,EEX,20220330000001AC,BH0003,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230400,2184.0,795631.2,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001A9,EEX,20220330000001A9,BH0003,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230100,2159.0,786523.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AE,EEX,20220330000001AE,BH0003,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230700,2208.0,804374.4,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AK,EEX,20220330000001AK,BH0004,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230100,744.0,382133.28,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AR,EEX,20220330000001AR,BH0004,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230300,743.0,381619.66,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AO,EEX,20220330000001AO,BH0004,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230200,672.0,345152.64,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AL,EEX,20220330000001AL,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230100,744.0,382133.28,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AN,EEX,20220330000001AN,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230200,672.0,345152.64,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AQ,EEX,20220330000001AQ,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230300,743.0,381619.66,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AJ,EEX,20220330000001AJ,BH0003,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230100,744.0,382133.28,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AP,EEX,20220330000001AP,BH0003,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230300,743.0,381619.66,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001AM,EEX,20220330000001AM,BH0003,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230200,672.0,345152.64,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019V,EEX,202203300000019V,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230400,2184.0,795631.2,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019Z,EEX,202203300000019Z,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20231000,2209.0,804738.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019T,EEX,202203300000019T,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230100,2159.0,786523.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019X,EEX,202203300000019X,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230700,2208.0,804374.4,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001A4,EEX,20220330000001A4,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230300,743.0,381619.66,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001A0,EEX,20220330000001A0,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230100,744.0,382133.28,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001A2,EEX,20220330000001A2,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230200,672.0,345152.64,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019Y,EEX,202203300000019Y,BH0003,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20231000,2209.0,804738.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019S,EEX,202203300000019S,BH0003,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230100,2159.0,786523.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019U,EEX,202203300000019U,BH0003,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230400,2184.0,795631.2,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019W,EEX,202203300000019W,BH0003,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230700,2208.0,804374.4,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001A5,EEX,20220330000001A5,BH0003,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230300,743.0,381619.66,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001A3,EEX,20220330000001A3,BH0003,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230200,672.0,345152.64,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000001A1,EEX,20220330000001A1,BH0003,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230100,744.0,382133.28,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019O,EURX,202203300000019O,CLIENT2,FGBL,20220330,0,Buy,100.0,158.0,Undef,3774_F_F_20220600,100000.0,-15800000.0,0.0,19000101,Future,Undef,BROKER,0.0,EUR,Merge
202203300000019P,EURX,202203300000019P,CLIENT2,FGBL,20220330,0,Buy,100.0,158.0,Undef,3774_F_F_20220600,100000.0,-15800000.0,0.0,19000101,Future,Undef,BROKER,0.0,EUR,Merge
202203300000019J,EEX,202203300000019J,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230700,2208.0,804374.4,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019H,EEX,202203300000019H,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230100,2159.0,786523.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019K,EEX,202203300000019K,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20231000,2209.0,804738.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019I,EEX,202203300000019I,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230400,2184.0,795631.2,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019N,EEX,202203300000019N,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230300,743.0,381619.66,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019M,EEX,202203300000019M,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230200,672.0,345152.64,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000019L,EEX,202203300000019L,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230100,744.0,382133.28,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
20220330000000JU,CBT,20220330000000JU,PATXXX,CTN,20220330,0,Sell,100.0,126.0,Undef,2356_F_F_20220300,100000.0,12600000.0,0.0,19000101,Future,Undef,UKBR,0.0,USD,Amend
20220330000000UV,COMXOTC,20220330000000UV,PATXXX,XCHOTC,20220330,0,Buy,80.0,8.9,Undef,9516_F_F_20221200,25000.0,-178000.0,0.0,19000101,Future,Undef,PATBRK,0.0,USD,Amend
2022010300000001,CME,2022010300000001,IANECE01,ED1,20220103,0,Buy,1.0,99.0,Undef,2700_F_F_20220400,1000000.0,-997500.0,0.0,19000101,Future,Undef,0,0.0,USD,Insert
2022030100000003,CME,2022030100000003,IANECE01,ED1,20220301,0,Buy,1.0,99.0,Undef,2700_F_F_20220400,1000000.0,-997500.0,0.0,19000101,Future,Undef,0,0.0,USD,Insert
2022020100000006,CME,2022020100000006,IANECE01,ED1,20220201,0,Buy,1.0,99.0,Undef,2700_F_F_20220400,1000000.0,-997500.0,0.0,19000101,Future,Undef,0,0.0,USD,Insert
2022020100000005,CME,2022020100000005,IANECE01,ED1,20220201,0,Buy,1.0,99.0,Undef,2700_F_F_20220400,1000000.0,-997500.0,0.0,19000101,Future,Undef,0,0.0,USD,Insert
202203300000019D,IFLL,202203300000019D,AA0001,LST,20220330,0,Buy,2.0,3.0,Undef,0151_F_F_20220300,500000.0,-757500.0,0.0,19000101,Future,Undef,AB0001,0.0,GBP,Insert
202203300000019B,CME,202203300000019B,CACE16,CCD,20220330,0,Buy,1.0,80.0,Undef,2765_F_F_20221200,100000.0,-80000.0,0.0,19000101,Future,Undef,PGB001,0.0,USD,Book
2022033000000195,EEX,2022033000000195,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230700,2208.0,804374.4,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
2022033000000194,EEX,2022033000000194,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230400,2184.0,795631.2,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
2022033000000196,EEX,2022033000000196,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20231000,2209.0,804738.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
2022033000000193,EEX,2022033000000193,BH0001,F1BQ,20220330,0,Sell,2.0,182.15,Undef,R194_F_F_20230100,2159.0,786523.7,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
2022033000000197,EEX,2022033000000197,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230100,744.0,382133.28,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
2022033000000198,EEX,2022033000000198,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230200,672.0,345152.64,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
2022033000000199,EEX,2022033000000199,BH0001,F1BM,20220330,0,Sell,2.0,256.81,Undef,R196_F_F_20230300,743.0,381619.66,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018U,EEX,202203300000018U,BH0001,F1BQ,20220330,0,Buy,9.0,182.15,Undef,R194_F_F_20230100,2159.0,-3539356.65,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018V,EEX,202203300000018V,BH0001,F1BQ,20220330,0,Buy,9.0,182.15,Undef,R194_F_F_20230400,2184.0,-3580340.4,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018X,EEX,202203300000018X,BH0001,F1BQ,20220330,0,Buy,9.0,182.15,Undef,R194_F_F_20231000,2209.0,-3621324.15,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018W,EEX,202203300000018W,BH0001,F1BQ,20220330,0,Buy,9.0,182.15,Undef,R194_F_F_20230700,2208.0,-3619684.8,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
2022033000000190,EEX,2022033000000190,BH0001,F1BM,20220330,0,Buy,9.0,256.81,Undef,R196_F_F_20230300,743.0,-1717288.47,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018Z,EEX,202203300000018Z,BH0001,F1BM,20220330,0,Buy,9.0,256.81,Undef,R196_F_F_20230200,672.0,-1553186.88,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018Y,EEX,202203300000018Y,BH0001,F1BM,20220330,0,Buy,9.0,256.81,Undef,R196_F_F_20230100,744.0,-1719599.76,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018P,EEX,202203300000018P,BH0001,F1BQ,20220330,0,Buy,9.0,182.15,Undef,R194_F_F_20230700,2208.0,-3619684.8,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018N,EEX,202203300000018N,BH0001,F1BQ,20220330,0,Buy,9.0,182.15,Undef,R194_F_F_20230100,2159.0,-3539356.65,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018O,EEX,202203300000018O,BH0001,F1BQ,20220330,0,Buy,9.0,182.15,Undef,R194_F_F_20230400,2184.0,-3580340.4,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018Q,EEX,202203300000018Q,BH0001,F1BQ,20220330,0,Buy,9.0,182.15,Undef,R194_F_F_20231000,2209.0,-3621324.15,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018T,EEX,202203300000018T,BH0001,F1BM,20220330,0,Buy,9.0,256.81,Undef,R196_F_F_20230300,743.0,-1717288.47,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018S,EEX,202203300000018S,BH0001,F1BM,20220330,0,Buy,9.0,256.81,Undef,R196_F_F_20230200,672.0,-1553186.88,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018R,EEX,202203300000018R,BH0001,F1BM,20220330,0,Buy,9.0,256.81,Undef,R196_F_F_20230100,744.0,-1719599.76,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018F,EEX,202203300000018F,BH0001,F1BQ,20220330,0,Sell,1.0,182.15,Undef,R194_F_F_20230100,2159.0,393261.85,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018G,EEX,202203300000018G,BH0001,F1BQ,20220330,0,Sell,1.0,182.15,Undef,R194_F_F_20230400,2184.0,397815.6,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018H,EEX,202203300000018H,BH0001,F1BQ,20220330,0,Sell,1.0,182.15,Undef,R194_F_F_20230700,2208.0,402187.2,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018I,EEX,202203300000018I,BH0001,F1BQ,20220330,0,Sell,1.0,182.15,Undef,R194_F_F_20231000,2209.0,402369.35,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018J,EEX,202203300000018J,BH0001,F1BM,20220330,0,Sell,1.0,256.81,Undef,R196_F_F_20230100,744.0,191066.64,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018L,EEX,202203300000018L,BH0001,F1BM,20220330,0,Sell,1.0,256.81,Undef,R196_F_F_20230300,743.0,190809.83,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018K,EEX,202203300000018K,BH0001,F1BM,20220330,0,Sell,1.0,256.81,Undef,R196_F_F_20230200,672.0,172576.32,0.0,19000101,Future,Undef,BHBR01,0.0,EUR,ReverseCascade
202203300000018A,CME,202203300000018A,MA0010,ED1,20220330,0,Buy,1.0,98.0,Undef,2700_F_F_20221200,1000000.0,-995000.0,0.0,19000101,Future,Undef,CMESCA,0.0,USD,Unbook
2022033000000172,CME,2022033000000172,MA0010,ED1,20220330,0,Sell,1.0,99.0,Undef,2700_F_F_20221200,1000000.0,997500.0,0.0,19000101,Future,Undef,CMESCA,0.0,USD,Unbook
2022033000000171,CME,2022033000000171,MA0010,ED1,20220330,0,Buy,2.0,98.0,Undef,2700_F_F_20221200,1000000.0,-1990000.0,0.0,19000101,Future,Undef,CMESCA,0.0,USD,Unbook
202203300000018B,CME,202203300000018B,CACE16,ED1,20220330,0,Buy,1.0,98.0,Undef,2700_F_F_20221200,1000000.0,-995000.0,0.0,19000101,Future,Undef,CMESCA,0.0,USD,Unbook
202203300000017Z,EEX,202203300000017Z,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230400,2184.0,62457049.2,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000181,EEX,2022033000000181,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20231000,2209.0,63171987.95,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000180,EEX,2022033000000180,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230700,2208.0,63143390.4,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017Y,EEX,202203300000017Y,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230100,2159.0,61742110.45,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000185,EEX,2022033000000185,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230100,744.0,29997462.48,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000187,EEX,2022033000000187,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230300,743.0,29957143.31,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000186,EEX,2022033000000186,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230200,672.0,27094482.24,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203290000000C,EEX,202203290000000C,PAMCACC1,F7BQ,20220329,0,Buy,150.0,280.0,Undef,WT70_F_F_20220400,24.0,-1008000.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000182,EEX,2022033000000182,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220400,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000183,EEX,2022033000000183,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220500,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000184,EEX,2022033000000184,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220600,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017S,EEX,202203300000017S,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230400,2184.0,62457049.2,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017U,EEX,202203300000017U,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20231000,2209.0,63171987.95,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017R,EEX,202203300000017R,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230100,2159.0,61742110.45,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017T,EEX,202203300000017T,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230700,2208.0,63143390.4,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017V,EEX,202203300000017V,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230100,744.0,29997462.48,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017X,EEX,202203300000017X,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230300,743.0,29957143.31,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017W,EEX,202203300000017W,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230200,672.0,27094482.24,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017P,EEX,202203300000017P,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220500,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017O,EEX,202203300000017O,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220400,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017Q,EEX,202203300000017Q,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220600,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017J,EEX,202203300000017J,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230700,2208.0,63143390.4,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017K,EEX,202203300000017K,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20231000,2209.0,63171987.95,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017H,EEX,202203300000017H,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230100,2159.0,61742110.45,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017I,EEX,202203300000017I,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230400,2184.0,62457049.2,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017M,EEX,202203300000017M,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230200,672.0,27094482.24,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017N,EEX,202203300000017N,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230300,743.0,29957143.31,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017L,EEX,202203300000017L,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230100,744.0,29997462.48,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017E,EEX,202203300000017E,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220400,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017F,EEX,202203300000017F,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220500,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017G,EEX,202203300000017G,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220600,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000174,EEX,2022033000000174,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230100,2159.0,61742110.45,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000177,EEX,2022033000000177,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20231000,2209.0,63171987.95,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000175,EEX,2022033000000175,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230400,2184.0,62457049.2,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000176,EEX,2022033000000176,PAMCACC3,F1BQ,20220330,0,Sell,157.0,182.15,Undef,R194_F_F_20230700,2208.0,63143390.4,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017B,EEX,202203300000017B,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230100,744.0,29997462.48,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017D,EEX,202203300000017D,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230300,743.0,29957143.31,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017C,EEX,202203300000017C,PAMCACC3,F1BM,20220330,0,Sell,157.0,256.81,Undef,R196_F_F_20230200,672.0,27094482.24,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000178,EEX,2022033000000178,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220400,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
202203300000017A,EEX,202203300000017A,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220600,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000179,EEX,2022033000000179,PAMCACC1,F7BM,20220330,0,Buy,150.0,274.0,Undef,WS96_F_F_20220500,24.0,-986400.0,0.0,19000101,Future,Undef,PAMBRO1,0.0,EUR,ReverseCascade
2022033000000162,BMF,2022033000000162,PLACC2,BDDI,20220330,0,Buy,10.0,99500.0,Undef,8445_F_F_20220600,0.5,-1844680.3,0.0,19000101,Future,Undef,PLBRK2,0.0,BRL,Unbook
2022033000000161,BMF,2022033000000161,PLACC2,DI1,20220330,0,Buy,10.0,92400.0,Undef,8441_F_F_20220600,1.0,-924000.0,0.0,19000101,Future,Undef,PLBRK2,0.0,BRL,Unbook
202203290000000N,BMF,202203290000000N,PLACC2,BDDI,20220329,0,Buy,10.0,99500.0,Undef,8445_F_F_20220600,0.5,-1857267.0,0.0,19000101,Future,Undef,PLBRK2,0.0,BRL,Unbook
202203290000000M,BMF,202203290000000M,PLACC2,DI1,20220329,0,Buy,10.0,92400.0,Undef,8441_F_F_20220600,1.0,-924000.0,0.0,19000101,Future,Undef,PLBRK2,0.0,BRL,Unbook
202203300000011B,EURX,202203300000011B,COLCL5,FGBL,20220330,0,Buy,1000.0,155.0,Undef,3774_F_F_20221200,100000.0,-155000000.0,0.0,19000101,Future,Undef,COLBRO,0.0,EUR,Amend
2022033000000116,CME,2022033000000116,WNCLT21,ED1,20220330,0,Buy,21.0,99.21,Undef,2700_F_F_20220400,1000000.0,-20958525.0,0.0,19000101,Future,Undef,WNBRK21,0.0,USD,Amend
202203300000014K,LME,202203300000014K,CLIENT1,AHD,20220330,0,Buy,111.0,3385.0,Undef,0036_F_F_20240131,25.0,-9393375.0,0.0,19000101,Future,Undef,LMEOSA,0.0,USD,Book
